"data_name","data_pars","basic_pars","model_type","rsq","rsq_sd","nearest_mature","age","k0","B0_exp","B0","theta","cwd","mean_prec","mean_si","fallow","indig","lulc_sum_15","lulc_sum_20","lulc_sum_21","lulc_sum_35","lulc_sum_39","lulc_sum_40","lulc_sum_41","lulc_sum_46","lulc_sum_48","lulc_sum_9","mature_forest_years","num_fires_after_regrowth","num_fires_before_regrowth","protec","sur_cover","ts_fire_after_regrowth","ts_fire_before_regrowth","last_LU_9","last_LU_15","last_LU_20","last_LU_21","last_LU_35","last_LU_39","last_LU_41","last_LU_46","last_LU_48","ecoreg_439","ecoreg_440","ecoreg_441","ecoreg_442","ecoreg_443","ecoreg_464","ecoreg_465","ecoreg_466","ecoreg_467","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_484","ecoreg_485","ecoreg_491","ecoreg_492","ecoreg_496","ecoreg_497","ecoreg_500","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_525","ecoreg_529","ecoreg_540","ecoreg_566","ecoreg_567","ecoreg_570","ecoreg_574","ecoreg_584","ecoreg_611","ecoreg_616","soil_2","soil_3","soil_5","soil_7","soil_8","soil_9","soil_10","soil_11","soil_12","soil_13","soil_14","soil_15","soil_16","soil_17","soil_18","soil_19","soil_22","soil_23","soil_24","soil_25","soil_26","soil_28","soil_29","soil_31","soil_32","soil_33","prec","si"
"15yr","LU","age_B0","optim",0.225094949341867,0.0239764937370922,NA,1.33185296153745,NA,NA,82.9978355465623,1.82174358348438,NA,NA,NA,-0.0116328500776637,-0.106572036819012,0.214938764331693,1.65828702478447,1.06541838924253,0.554840811652152,0.800204745722608,0.556813391302184,-0.786378513503053,0.340188828826923,NA,0.0174933097544348,0.422246519629253,-0.998177783183444,-0.630515596492479,-0.0200226417203664,0.854664040491944,-0.652525966494596,0.0865064610243853,-0.0123084199310209,0.000314821671826184,2.00554670687393,2.00554670687393,-0.1080201942305,2.00554670687393,0.0504508192253629,2.00554670687393,2.00554670687393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU",NA,"lm",0.225296867964798,0.0255915889841856,0.455575381341078,NA,NA,NA,NA,NA,NA,NA,NA,-3.92846846235826,-2.79268977568252,-32.9250046567768,NA,NA,-51.181220048739,NA,NA,-80.0239924334294,NA,NA,-83.2111254616861,-75.7155645390023,-101.539502094993,-61.4151884789876,-0.0781887969795166,40.190396884506,-9.80211213150749,10.2152585950396,7.5111944776704,-5.56793215764574,NA,NA,13.0545098685367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU","age_B0","optim",0.226339083096222,0.0188124294197656,NA,1.61625426494737,NA,NA,81.7590079019724,1.48472017139026,NA,NA,NA,NA,0.0654285569492264,0.616928655583004,5.19282487003793,3.17760886815149,0.394870392114222,-0.797573162670329,1.79163848528609,-1.46231386475739,NA,NA,-0.120990566658145,0.290430732690894,-1.37116741432458,-0.00830990822560226,-0.0133570205510911,0.748293725200121,-0.261306934393599,0.0742237460458518,-0.00682166670507525,0.000100134494606044,0.782399891029763,0.782399891029763,-0.0281806870758804,0.782399891029763,0.0063228084141642,0.782399891029763,0.782399891029763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU",NA,"lm",0.230576400823503,0.0119722692000031,0.449657767091778,80.6404828051529,NA,NA,NA,NA,NA,NA,NA,NA,1.14604263638828,50.0314736896851,NA,NA,53.1752154386887,-337.82402393308,NA,-88.0004627569523,NA,NA,0.919691065901439,27.0899297770113,-98.9838247375859,-33.3561834796286,-0.951456885657019,41.7204187071647,2.8406872606713,8.92596711802073,1.12995313464023,15.5210626175745,NA,NA,-1.72220452161659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","LU_soil_ecor","age_B0","optim",0.244602893551422,0.0266340056240382,NA,0.724668439198068,NA,NA,91.5135708399189,0.878692812780023,NA,NA,NA,NA,NA,NA,NA,NA,6.19777711953364,NA,NA,2.14418198048526,NA,NA,NA,NA,-0.134618652118074,-0.0387848763270945,-0.00338274438236374,0.683603169423613,-0.302374637490886,-8.21291986650421e-05,0.316310770828107,5.89603880202371e-05,0.316310770828107,0.316310770828107,0.316310770828107,0.316310770828107,0.316310770828107,0.316310770828107,0.316310770828107,1.16068892627517,0.703004698493234,1.65595511062761,1.98001735444321,-6.26833262213452,2.85115439470812,-0.547911645160664,0.27301390025654,-0.0651684793790333,11.6752158902329,0.328540141622149,0.0275438525163395,0.0264047199586553,0.0434002994865379,0.00541175250952053,0.18649871575842,4.14443805083382,4.29403864561351,3.35435258122724,3.11838123821941,0.00127605522421643,0.0748285041709232,-6.08449617569155,0.36943536606837,0.186926076412454,0.00069507214709663,-0.0819961941905633,0.0823150053707476,3.5313973110874,0.0114995680616483,0.0919093959489787,8.17792695502793,-0.0138088404318339,-0.00503604771775039,3.63886619309167,3.97650547529461,-0.0842045398654146,3.7952488164593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","LU_soil_ecor",NA,"lm",0.267043356495121,0.0317750012218006,0.392487434979459,43.0347400119241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3184609598856,NA,NA,-83.3141094022736,NA,NA,NA,NA,-95.1570517762135,-29.44881299147,-3.94806313691033,41.6959314331773,-2.15746525221794,5.91218651515224,-67.6371036045334,-76.5799752171681,NA,-145.296065980892,-61.4530167827896,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.670459397544,134.285864454824,40.5532334625864,19.6993521604477,117.730132007526,65.7589924022816,57.9114694464191,52.0406729703191,33.6226061864879,43.4128095537604,51.2244481868229,52.7879976811112,35.8598710867356,NA,NA,41.0151788063649,50.3257737429439,NA,84.5398230463302,71.0090645849158,44.9126333401978,34.3324782283788,52.8630296388657,NA,41.889262302914,57.6981697110101,NA,45.8724210005736,26.0484709954667,NA,51.392978996592,24.4731737286665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","LU_soil_ecor","age_B0","optim",0.231656224833093,0.0138646126990975,NA,0.733568970333715,NA,NA,86.6314659619006,0.770271399598055,NA,NA,NA,-0.00209080796858209,-0.0312823938201222,NA,0.0699664229736985,NA,1.0330838623853,NA,NA,NA,NA,NA,2.38389254427143,NA,NA,-0.0403416548090814,-0.0335386761967902,0.592285378124876,-0.515843433663138,NA,4.69467962723514,0.000246403581011414,0.363106329140108,0.363106329140108,0.363106329140108,0.363106329140108,0.363106329140108,0.363106329140108,0.363106329140108,0.791206282916358,1.0278888880204,0.762441300533432,0.833623504843511,0.902214212461456,1.46499678115148,0.947976858536291,0.365939326390796,0.102505265314923,2.48919412534241,0.34216313996711,-0.198674692583069,0.0421964941064652,0.108583755216027,0.00602191223471998,0.143678288760015,1.68177349561286,1.67586652540931,0.96830861248782,1.03199836367673,0.0964477353893758,0.114300877621661,5.4240437224043,0.809100259584441,0.0460340950769349,0.0137500766630939,-0.0700385317970898,0.0483391239610522,1.02943971797491,0.0868243262115137,0.0766649809305516,1.08268574062413,0.0034314216575332,0.0272252549059226,-3.0442787326728,1.5756150553151,-0.0468676212995702,1.65169970886917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","LU_soil_ecor",NA,"lm",0.244864505945676,0.0155100590883331,0.390816301571428,47.6921894670046,NA,NA,NA,NA,NA,NA,NA,-0.880852157578379,-2.82533783795341,NA,NA,NA,51.8573986618293,NA,NA,NA,NA,NA,125.400894609781,NA,NA,-28.2361789712084,-6.25128562388499,37.8595075004958,-30.5741345480042,NA,-94.4817042526438,-25.1012238847156,NA,NA,-37.7276434105547,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.799619328853,101.780895671189,105.623749853436,76.8289798077288,165.730662126351,132.406945625089,101.04905873574,119.853194592634,74.3887040161995,103.731737537583,110.423616310696,96.2159528242749,108.636174828975,NA,NA,110.217618523586,120.192660080248,NA,169.271076197496,125.291505016545,107.973722176424,88.088646579443,115.346309651783,NA,103.54122071654,115.658273501344,NA,105.839040763004,84.6266211777946,NA,110.400835837614,82.2123284394222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU_soil_ecor","age_B0","optim",0.232612629905447,0.0235097753809076,NA,0.718659757514834,NA,NA,81.1246074653999,0.763315684391242,NA,NA,NA,0.000194576387792798,-0.0305235107768978,NA,0.339149174812811,0.265742522081993,NA,0.197327408519844,NA,NA,NA,NA,NA,NA,NA,-0.00146729665252726,NA,0.578011572567307,-0.373866497900855,NA,0.446771122447346,3.64721535631445e-06,0.486235970229145,0.486235970229145,0.486235970229145,0.486235970229145,0.486235970229145,0.486235970229145,0.486235970229145,0.521259084639897,0.650328347627897,1.02071456274242,1.32363603861667,0.933275651740257,6.94463941922146,0.786951376716704,0.274484635055746,-0.0699320736438414,5.22362567076962,0.408470153478462,-0.239391965953915,0.0280767338117879,0.214389142813236,0.00370330831826824,0.116867845660902,0.883540964198563,0.907341494991559,1.11115778203219,0.583301814175623,0.0357180728011406,0.0164620032354983,0.475943474091931,1.30371131449344,0.0672168594474575,0.0054001908210357,-0.0767331081516616,0.0344332853081191,0.546616800264367,0.0212130537434496,0.0638737967291702,0.680916466952755,0.00571450111873228,-0.0541546203141681,0.806202055458829,1.04849857021329,-0.0865560474711985,0.965037066710504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU_soil_ecor",NA,"lm",0.254115557012579,0.0118534386541634,0.373047634845216,48.523162747276,NA,NA,NA,NA,NA,NA,NA,-1.23932850127703,-1.68989063636648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.9465613252756,NA,39.9375532491094,-31.9744151177918,NA,-29.2250840292436,-11.0925809133353,NA,NA,-2.41001765810798,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6928260450332,-4.94127339795236,38.5067818618354,-4.71529606252304,112.033435545089,60.8329924327231,12.5535919321908,48.8984308842392,18.0841800394553,32.7833680638345,33.7266703654442,38.3680331150086,53.928845057564,NA,NA,35.6673526776888,35.5581379100687,NA,96.8792706581693,57.7005204952848,36.5740258541242,14.0292072643227,43.5693590669226,NA,30.985527350451,42.2050714449331,NA,31.6382180150828,14.1747011525412,NA,48.4690073159542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU_soil_ecor","age_B0","optim",0.231813378388468,0.00888616322322525,NA,0.710378593624629,NA,NA,80.5220865810248,0.489571705966542,NA,NA,NA,NA,NA,0.000172107825771794,0.651672988201719,0.245295012788516,NA,NA,0.160500989367528,NA,NA,NA,NA,0.000193969643580729,-0.154670719997872,NA,NA,0.295777687842694,-0.254143876302931,0.000790160934297673,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542441109552085,0.589322141949184,0.634586587022246,0.678290189161755,4.76684667199423,1.14611516298144,1.05555678222816,0.813298453573018,-0.0580373148908033,2.38878968783839,0.275782816228299,0.50829320912286,0.0386192937045722,0.0236848255214052,0.00309571513147123,0.08249242579595,1.16143692799596,1.15845675838931,0.618376511043282,0.65939981178847,0.061616496617782,0.0247579188771581,0.695036554506858,0.786321023748876,0.0155786364792653,0.00538570706179167,-0.00414267401675551,0.019114313347975,0.744929785839662,-0.00102335029813797,0.0529755179857561,0.789722026139964,0.0169590735681127,-0.0201602372754054,0.883440480331131,1.21922951905977,0.00580883064587828,0.993114149476887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01305216452562,0,0,0,0,NA,NA
"all","LU_soil_ecor",NA,"lm",0.263014844780776,0.0202704899049584,0.372821910735965,85.1588393468213,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1827616102433,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0440514858874,-104.038376214755,NA,NA,42.5794330331692,2.26719721672378,3.09750552309403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.366679742318,91.9577215840708,107.165929442742,66.7983317991091,171.689959401959,108.651390845072,105.089037969179,113.027361135593,88.807597250022,93.5021177701579,103.308059732349,NA,88.7161999059569,NA,NA,97.23472214685,107.655557293382,NA,150.521453121353,108.081600402611,101.067792686343,80.3598340929461,101.725024761596,NA,89.1111921122974,110.219992145219,NA,96.1878453816583,81.2026873582817,NA,123.432796619575,104.492468093079,NA,-18.734814214383,-13.5411430863162,NA,-19.5690952631376,-4.42415829030678,-4.99687982401394,-15.4107903682935,NA,NA,NA,-10.2870675796027,NA,-8.17018286696568,NA,NA,-10.6741391781804,-13.1212894253441,-46.7243512870055,NA,-4.11140268898454,NA,19.2567312778449,NA,-6.3583790949023,NA,NA,NA,NA
"5yr","LU_soil_ecor_meanclim","age_B0","optim",0.244328356035676,0.0129154833429106,NA,0.72950527425246,NA,NA,91.780380256373,0.893451575501945,NA,0.00189386820592151,0.00238856232397749,0.291825126734201,NA,NA,NA,NA,6.34401084295208,NA,NA,2.29041570390369,NA,NA,NA,0.000720400539156772,-0.17247935023981,-0.0654598720997547,0.00239507555102428,0.687105680690656,-0.416166593473337,0.000532114978569344,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30692264969361,0.849238421911674,1.80218883404604,2.12625107786165,-6.12209889871608,2.99738811812655,-0.129398962153458,0.69347878866376,-0.0524565395704603,7.26158661019675,0.413049000163397,0.154379234256555,0.0355051079466533,0.0825740300289516,0.0100255818903851,0.250999464175575,4.29067177425227,4.44027236903196,3.50058630464569,3.26461496163785,0.0277830011617875,0.105628965499102,-5.93826245227311,0.45823014586562,0.202699115554702,0.00860085532741826,-0.0768925807531079,0.0988486395486446,3.67763103450583,0.0583596956929802,0.121285240094274,8.32416067844641,0.00281522849388631,0.0141341751538608,3.7850999165101,4.12273919871305,-0.0642082255447753,3.94148253987777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","LU_soil_ecor_meanclim",NA,"lm",0.274059834507939,0.00751711170061898,0.42251714557646,127.002939419785,NA,NA,NA,NA,NA,-45.014872408948,-3.76280228325887,NA,NA,NA,NA,NA,73.1578435124365,NA,NA,22.8756260289446,NA,NA,NA,88.825995468735,-117.765401758539,-26.2307625117671,-3.62927309266801,44.0316815994915,4.73073064432875,5.06376160253432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35636038467626,-3.16234773859236,24.8392942114937,1.70134947276629,99.5901311325946,64.6644025130732,51.4021345530532,39.3849992755624,27.0927349407527,32.4814394222886,47.2211467497939,61.196003462501,36.1427084938234,NA,NA,38.3032264718073,39.2465396154817,NA,64.31535464723,59.3722542737817,38.0292096908074,22.0911080934116,41.1690818826896,NA,22.6869234330444,37.4687758164765,NA,31.6589103510272,17.7945209604616,NA,34.9764927901541,18.9735310831757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","LU_soil_ecor_meanclim","age_B0","optim",0.230556139521063,0.0164097501576813,NA,0.734457016537856,NA,NA,86.7027714364698,0.771587188730382,NA,NA,NA,-0.000430612402771226,-0.0291543009143539,NA,0.141271897542988,NA,1.10438933695459,NA,NA,NA,NA,NA,0.289411369793207,NA,NA,-0.0388668249513816,-0.0313350244884426,0.593164574088985,-0.509486638130481,NA,0.434411803709398,0.000480381843702637,0.434411803709398,0.434411803709398,0.434411803709398,0.434411803709398,0.434411803709398,0.434411803709398,0.434411803709398,0.862511757485647,1.0991943625897,0.833746775102721,0.904928979412799,0.973519687030747,8.03366220286332,1.01928233310558,0.437244800960085,0.111813481450765,2.5604995999117,0.355012902269904,-0.186934126542821,0.0451236940164306,-0.15039749969465,0.00708584064894672,0.156460251251778,1.75307897018215,1.7471719999786,1.03961408705711,1.10330383824602,0.106956072290871,0.12124193457314,5.49534919697359,0.823865525554887,0.0516458163781138,0.015265067813303,-0.0686937181987061,0.0522206056556787,1.1007451925442,0.0944439824510715,0.0825495605500633,1.15399121519342,0.00770212289498055,0.0323514608123901,-2.97297325810351,1.6469205298844,-0.0391559245578352,1.72300518343846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","LU_soil_ecor_meanclim",NA,"lm",0.244722143696851,0.0198151691293719,0.369663595059878,46.6733395647147,NA,NA,NA,NA,NA,NA,NA,-1.24248671358445,-2.06676961571645,NA,NA,NA,-30.9078143255457,NA,NA,NA,NA,NA,95.5089713964902,NA,NA,-29.5972330840444,-6.14361223731325,41.2829771649822,-24.9109851320846,NA,-62.8889935762404,-7.56448979948807,NA,NA,38.3262706408804,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.891466695815,103.001913437153,101.104983089491,89.6199057241311,171.041978267114,130.21782957782,102.459890169328,121.290912252347,91.7569251877284,104.555734871996,113.643227347479,136.330300411675,98.7017036302489,NA,NA,113.598140055984,122.499483825069,NA,170.057845436438,130.927866161954,108.857284592649,88.6856658131,117.36982547432,NA,105.230985498032,115.075178234614,NA,105.249686913826,87.1684078987853,NA,109.612886877561,83.4032627985305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU_soil_ecor_meanclim","age_B0","optim",0.229851603398756,0.00400503614090086,NA,0.718594548231495,NA,NA,81.0585977801215,0.762512972681663,NA,NA,NA,1.54900712145815e-05,-0.0310305198963936,NA,0.27313948953439,0.199732836803573,NA,0.131317723241423,NA,NA,NA,NA,NA,NA,NA,-0.00168566648083143,NA,0.577920131371412,-0.374559297509515,NA,0.380761437168926,-3.83259511505402e-05,0.420226284950725,0.420226284950724,0.420226284950724,0.420226284950724,0.420226284950724,0.420226284950724,0.420226284950724,0.455249399361476,0.584318662349478,0.954704877464003,1.25762635333825,0.867265966461836,6.87862973394303,0.720941691438283,0.301676572556397,-0.0695208569551691,5.15761598549121,0.397723291916071,-0.241914011272736,0.0270245503728708,0.211179952048947,0.00341596448770798,0.112395006706165,0.817531278920142,0.841331809713139,1.04514809675377,0.517292128897203,0.0338993746251556,0.0137255440625737,0.40993378881351,1.27641184674351,0.0653400454602685,0.00497721877572327,-0.0770042070141475,0.0324292497815051,0.480607114985946,0.0179501545389884,0.0613828895129776,0.614906781674335,0.00482547470473556,0.00634166970154559,0.740192370180409,0.982488884934874,-0.0868587500950722,0.899027381432084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU_soil_ecor_meanclim",NA,"lm",0.252718154744799,0.00798660173136217,0.389537976149967,49.4751923047635,NA,NA,NA,NA,NA,NA,NA,-1.24810762952502,-2.79181891111594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.4595833931735,NA,38.7048578878133,-34.0926650448695,NA,-17.4479415647859,0.118760909366064,NA,NA,-5.43194158542567,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.849280826377,104.791119332999,106.733395113172,72.6161135300421,179.971541050236,129.581333055694,87.8684653078493,119.874483825635,84.6840983018089,104.66382682299,106.011754208545,110.010966398239,98.6967469861732,NA,NA,108.864164574034,112.40080965584,NA,172.056017471922,125.361945456761,107.734416454608,86.1296814678487,113.890334840044,NA,99.1510538058946,113.520298451362,NA,102.978490256857,88.3740175031766,NA,122.41584010279,71.2944963617109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU_soil_ecor_meanclim","age_B0","optim",0.232118748833908,0.0114650596792531,NA,0.710376016095025,NA,NA,80.5252071043689,0.490315939357444,NA,NA,0.000266667074879669,NA,NA,NA,0.654793511545898,0.248415536132696,NA,NA,NA,0.0400574064231008,NA,NA,NA,0.000223519501935945,-0.154968879598427,NA,NA,0.295753674160486,-0.254329939334539,0.000688350258232217,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545561632896264,0.592442665293366,0.637707110366426,0.681410712505934,4.76996719533842,9.20175639676251,1.05867730557234,0.816418976917198,-0.0583783720987234,2.39191021118257,0.269388687752441,0.580230705459209,0.0390270627957343,0.022648457928241,0.00316277339337187,0.0778397171611241,1.16455745134014,1.16157728173349,0.621497034387464,0.662520335132649,0.0603290526932947,0.028288418070912,0.69815707785104,0.721569720767324,0.0164653010375884,0.00536834690487969,-0.00396761073776473,0.0200564935397266,0.748050309183842,-0.00167763901784781,0.0505085160529758,0.792842549484145,0.0164167384486669,-0.0208880441783777,0.886561003675312,1.22235004240395,0.0591411537910373,0.996234672821067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01313017760922,0,0,0,0,NA,NA
"all","LU_soil_ecor_meanclim",NA,"lm",0.260025694333278,0.0208469654478771,0.368892920057014,54.0341761898911,NA,NA,NA,NA,NA,NA,7.59835968753397,NA,NA,NA,NA,NA,NA,NA,NA,-122.521567849488,NA,NA,NA,-6.49103811555768,-101.243813411589,NA,NA,42.1527372302187,0.131670156038582,3.88850610460283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.882176810145,88.0547470485769,86.8913178835204,59.608563727341,164.570467683495,113.975612929673,107.394414390872,104.400541466378,69.5936363048177,86.5665559844157,99.613929321969,116.962136350512,73.0086472573927,NA,NA,92.9994591523038,101.592969366138,NA,144.204446880602,98.5373945307715,90.418532691285,73.3365024793384,93.1859893047785,NA,79.7137911603332,98.2258232243987,NA,85.7394682886326,69.9564128546009,NA,103.667139831068,91.3095839534198,NA,-19.9043479774404,-15.5131281626639,NA,-20.3803613200957,-7.73332188370637,-4.69946882593506,-17.9559253386185,NA,NA,NA,-10.4093673647438,NA,-5.99249349572681,NA,NA,-12.9335370420608,-15.0095999968397,-45.2776914774475,NA,-3.68838446542257,NA,22.3362815999722,NA,-9.15648697840252,NA,NA,NA,NA
"5yr","cwd","age_k0_B0","optim",0.200003468403657,0.0116280849826596,NA,1.02420850910847,2.08214384705555,NA,84.8125545114522,9.9999961554331,0.553436930071867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","cwd",NA,"lm",0.205041804187089,0.0168751142222296,0.500355812527031,44.5624040778278,NA,NA,NA,NA,22.2523546136749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","cwd","age_k0_B0","optim",0.190372779976073,0.02186929289877,NA,1.08653766509651,1.80419735577067,NA,85.2865810552281,9.02670499278917,0.679934088471769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","cwd",NA,"lm",0.191602544422607,0.0135951547958006,0.501414014043447,43.2398553990123,NA,NA,NA,NA,25.8456385448107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
