"age","num_fires","biomass","protec","indig","nearest_mature_biomass","lulc_sum_30","distance","cwd","sur_cover","nitro","sand","phh2o","mean_pr","mean_srad","mean_temp","mean_vpd","mean_soil","mean_aet","amazon_quarter_regions","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_496","ecoreg_497","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_529","ecoreg_540","ecoreg_567","ecoreg_570","topography_21","topography_24","topography_31","topography_34","topography_41","topography_42","pred","pred_nolag"
6,0,55.5,0,0,239,0,2223,-131,0.3788873,4499,491,110,2241.22857142857,1926.77142857143,26.87143,7.37142857142857,2539.57142857143,87.6857142857143,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7083288912932,86.4843987748621
1,6,17,0,0,235,0,6411,-436,0.33238232,3915,1780,156,1727.62857142857,2213.2,24.014286,8.82857142857143,2712.42857142857,81.2857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.06013725231038,37.0749869491584
19,6,57,0,0,235,0,2133,-443,0.44079885,4496,1799,146,1872.91428571429,2160.85714285714,25.557142,9.94285714285714,1925.85714285714,83.0285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.3818572900802,63.851647343578
16,6,68,0,0,234,0,1733,-457,0.27075607,4327,1848,149,1610.42857142857,2228.02857142857,24.585714,9.34285714285714,1970.85714285714,80.8285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.1877313554584,62.8383305170245
1,0,64.5,0,1,240,0,1291,-219,0.3152639,4239,1323,143,2173.11428571429,2095.05714285714,26.642857,7.91428571428571,2530.8,96.0571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.10396995980634,57.6837158550604
2,3,33,0,0,230,0,2977,-589,0,5157,1267,150,1535.77142857143,2269.57142857143,25.357143,7.8,4623.6,86.4285714285714,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.30868357037043,55.8101361466917
11,7,14,0,1,234,0,6871,-469,0.22196862,4133,1844,151,1644.17142857143,2211.85714285714,25.528572,9.85714285714286,1655.08571428571,78.7142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3944644184276,41.1796015374903
7,6,135,0,0,241,0,2221,-395,0.20798859,4396,1581,138,2052.45714285714,1970.51428571429,24.328571,6.8,3475,79.8285714285714,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.7017187950648,87.1152961810078
16,1,81,0,0,231,0,1076,-493,0.56776035,5373,1308,144,1905.37142857143,2193.88571428571,25.842857,7.68571428571429,3374.74285714286,88,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42.9171147758919,98.339716484853
10,1,109.5,0,0,238,0,2190,-319,0.20684735,5030,1304,140,2111.25714285714,2041.88571428571,25.957144,10.3142857142857,2740.4,85.9428571428571,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.4174121084932,95.6404328763252
16,3,43,0,0,231,0,5388,-395,0.25791726,5084,1075,146,2473.05714285714,2311.2,25.8,6.48571428571429,3593.6,91.5142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,37.0527181729025,86.6139324056172
2,1,80.5,0,0,231,0,3800,-328,0.047931526,4631,1059,153,2295.28571428571,2271.57142857143,26.12857,6.94285714285714,2164.4,91.1142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.67100228325354,65.0746816785394
2,4,47.5,0,0,235,0,3849,-435,0.50242513,3915,1780,156,1716.42857142857,2215.34285714286,23.985714,8.97142857142857,2168.88571428571,79.6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.67764982222778,41.3462241110135
1,8,13.5,0,0,235,0,6933,-436,0.12553495,3915,1780,156,1734.08571428571,2200.22857142857,24.22857,9.2,2955.42857142857,82.4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.06013725231038,27.1201947748937
2,6,28,0,0,235,0,3980,-437,0.26676178,4496,1799,146,1880.77142857143,2172.4,25.4,9.8,2042.62857142857,83.7428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.34084144505702,34.7329209826864
13,1,46,0,0,237,0,9888,-325,0.15349501,5881,1023,143,2247.65714285714,2074.74285714286,25.814285,11.5142857142857,3179.28571428571,89.4285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.7773626579085,51.2847942397247
12,0,39.5,0,0,240,0,2002,-309,0.4373752,4239,1323,143,2060.77142857143,2164.05714285714,26.72857,8.85714285714286,3349.37142857143,93.3428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.2101706774175,82.3668705323657
5,5,28.5,0,0,237,0,9446,-443,0.17232525,4187,1674,141,1895.62857142857,2141.65714285714,24.857143,9.85714285714286,2902.82857142857,82.7714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.14815490154886,29.7468416826883
21,0,120.5,0,0,242,0,1056,-25,0.57203996,4460,505,101,2412.08571428571,1881.57142857143,26.72857,5.91428571428571,852.171428571429,88.8285714285714,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.9790375319213,124.544004596244
11,5,62.5,0,0,238,0,9254,-415,0.2550642,3910,1778,141,1851.88571428571,2120.14285714286,25.457144,10.5428571428571,2173.77142857143,82,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.7078456162041,44.7813747771013
3,7,40,0,0,235,0,2907,-435,0.23937233,3915,1780,156,1705.65714285714,2223.57142857143,23.985714,8.85714285714286,2273.6,79.9428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.40401844836107,46.9068457011214
16,3,53.5,0,0,237,0,4632,-395,0.23708987,4951,1003,124,1693.77142857143,2134.85714285714,25.971428,6.14285714285714,3697.74285714286,84.1428571428571,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40.4867246255463,92.9139523619296
18,3,59,0,0,238,0,1907,-99,0.2718973,5891,1187,130,2542.34285714286,2290.11428571429,26.471428,7.57142857142857,5126.82857142857,104.914285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34.70977305175,75.8322945095965
6,7,38.5,0,0,237,0,2027,-396,0.1994294,5492,1346,143,2095.88571428571,2165.25714285714,25.385714,10.2285714285714,3453.68571428571,86.5142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.74036167246077,47.0796413632224
5,2,37,0,0,238,0,3908,-455,0.09843081,4167,1768,146,1886.8,2140.65714285714,24.62857,9.37142857142857,2818.34285714286,80.2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0730766851981,56.4739064045753
5,3,79,0,0,231,0,7797,-595,0.035948645,4872,1379,147,1815.6,2232.22857142857,26.142857,7.97142857142857,3521.02857142857,89.1142857142857,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.7419831852949,60.7788063344576
6,7,52.5,0,0,234,0,5049,-353,0.0014265336,5196,1159,150,1950.91428571429,2130.77142857143,25.214285,8,2759.65714285714,83.4285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.548088248012,57.8669366201811
6,6,41.5,0,0,234,0,5762,-353,0.001997147,5196,1159,150,1950.91428571429,2130.77142857143,25.214285,8,2759.65714285714,83.4285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.697032438782,58.6046139950593
8,3,36.5,0,0,237,0,2934,-448,0.05221113,4344,1760,145,1876.22857142857,2156.77142857143,24.042856,8.8,3183,80.8285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8332971471753,53.1646815031342
4,1,48,0,0,237,0,2269,-402,0.4804565,4951,1003,124,1693.77142857143,2134.85714285714,25.971428,6.14285714285714,3697.74285714286,84.1428571428571,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.3882592175937,78.6869201928483
4,6,36,0,0,237,0,7313,-461,0.0071326676,4344,1760,145,1836.02857142857,2177.91428571429,24.485714,9.11428571428571,3224.42857142857,81.2857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2645381867667,40.0834943216277
9,1,107,0,1,238,0,1100,-384,0.6285307,4448,1120,137,1923.94285714286,2061.62857142857,25.157143,9.05714285714286,2825.54285714286,81.1142857142857,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.6991572732591,100.850110737464
4,5,30.5,0,0,235,0,3795,-438,0.32610556,3915,1780,156,1725.94285714286,2223.14285714286,24.142857,8.77142857142857,3508.11428571429,82.7142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.56415577912647,49.6035624208469
8,6,119.5,0,0,240,0,1898,-371,0.22339515,4321,1413,133,2105.97142857143,1967.48571428571,25.085714,7.17142857142857,3447.28571428571,78.6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.929492624825,90.9419533666073
7,3,55,0,0,230,0,6878,-589,0.26248217,5157,1267,150,1497.54285714286,2271.6,25.7,8.37142857142857,4734.51428571429,86.6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.9578474833296,63.6717256293087
5,3,64.5,0,0,231,0,7375,-443,0.0031383738,4872,1379,147,2175.88571428571,2243.37142857143,26.214285,7.4,2697.08571428571,91.5714285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.4786309233194,64.7771983969806
2,3,45,1,0,231,0,765,-574,0.836234,4948,1258,147,1667.22857142857,2277.51428571429,25.87143,7.97142857142857,4364.8,88.0285714285714,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.73372170557643,64.6746787782859
14,3,129,0,0,239,0,2039,-377,0.3574893,4443,1288,136,1815.88571428571,2011.65714285714,25.557142,9.08571428571428,2889.31428571429,80.3714285714286,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0197591713032,100.438509764881
20,4,140.5,0,0,238,0,1184,-313,0.4299572,5199,1409,139,2115.45714285714,2032.4,26.5,11.2,3019.22857142857,87.8571428571429,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.4737794820873,67.1451824847913
3,1,114,0,0,238,0,2373,-398,0.08245364,3890,2006,138,1891.51428571429,2064.57142857143,24.971428,8.88571428571429,2652.6,81.1142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.32541711381385,56.4784703976696
6,4,56.5,0,0,237,0,1558,-381,0.10727532,5492,1346,143,2217.08571428571,2160.25714285714,25.514286,10.2285714285714,3266.08571428571,87.5142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.257166688695,49.6428608124189
8,9,12,0,0,232,0,3658,-422,0.13380885,5215,1200,138,1729.82857142857,2192.2,26.814285,8.4,3306.34285714286,87.6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.4374150841365,66.5595798281157
8,3,79.5,0,0,235,0,4164,-461,0.6142653,4496,1799,146,1789.85714285714,2206.2,25.7,9.85714285714286,1678.85714285714,78.9428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.6679772965048,55.0742602444207
16,5,120.5,0,0,241,0,2230,-403,0.25249642,4396,1581,138,2085.14285714286,1972.74285714286,24.4,6.77142857142857,3417.4,80.5428571428571,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.8103948305839,105.179931493492
10,1,112,0,0,234,0,1300,-286,0.4507846,5308,1216,141,1827.14285714286,2092.88571428571,25.414286,6.48571428571429,3079.88571428571,82.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25.2847968631306,80.554472410677
5,4,17,0,0,242,0,1957,-699,0.06504993,5273,1549,150,1815.8,2211.57142857143,27.3,10.5714285714286,4192.2,92.3142857142857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.51601813720953,46.8460302260353
5,6,55.5,0,0,234,0,3218,-209,0.1614836,5545,1244,144,1920.82857142857,2074.17142857143,24.657143,6.22857142857143,3313.14285714286,83.0285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.691053106855,62.2016312170647
11,6,76.5,0,0,231,0,1994,-616,0.120114125,5064,1036,147,1597.42857142857,2242.34285714286,25.642857,8.05714285714286,4205.94285714286,86.6571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23.9128003228177,70.5420693274576
3,6,37.5,0,1,239,0,1078,-244,0.50385165,6064,1157,119,2225.05714285714,1922.57142857143,27.028572,9.57142857142857,2699,84.5714285714286,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.45010400458811,77.9391242231229
9,2,63,0,0,237,0,4402,-336,0.38402283,2721,557,72,1742.91428571429,2090.37142857143,25.842857,5.71428571428571,3381.8,83.3142857142857,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.3648402348763,72.3558708719344
12,0,58,0,0,238,0,7105,-406,0.24850214,3996,1966,137,1908.28571428571,2086.37142857143,24.942858,9.17142857142857,2267.68571428571,81.8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.1876287949397,66.5064150843432
15,4,89,0,0,231,0,6223,-406,0.44051355,5084,1075,146,2450.51428571429,2304.62857142857,25.842857,6.54285714285714,3703.94285714286,91.7428571428572,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33.4878291935301,81.1176966831497
14,3,84,0,1,237,0,1492,-327,0.46504992,5881,1023,143,2116.68571428571,2087.71428571429,26.114286,11.2857142857143,3340.05714285714,90.2857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.5718510558386,73.5637451753875
2,3,70,0,0,231,0,4127,-597,0,5064,1036,147,1550.05714285714,2269.02857142857,25.385714,7.77142857142857,4520.28571428571,86.3142857142857,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.23972816523415,54.1953735095174
16,6,106,0,0,242,0,5909,-225,0.31640515,4853,1324,125,2136.51428571429,1928.2,25.671429,6.4,2809.88571428571,81.1714285714286,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.8831593723358,109.047780826314
10,10,48,0,0,236,0,7707,-413,0.23965763,5623,1237,150,1855.74285714286,2207.34285714286,26.328571,7.08571428571429,4322.11428571429,89.1428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.5299172953164,43.9945052892506
16,6,77,0,0,234,0,1733,-457,0.2550642,4327,1848,149,1610.42857142857,2228.02857142857,24.585714,9.34285714285714,1970.85714285714,80.8285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.1503087466191,64.5741621276858
4,2,66.5,0,1,231,0,2019,-353,0.25706133,4493,1184,142,2263.97142857143,2267.34285714286,26.028572,7.45714285714286,4644.05714285714,92.8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.220229973425,69.3183989998252
5,6,105,0,0,231,0,4501,-615,0.04764622,5064,1036,147,1602.25714285714,2249.88571428571,25.8,8.14285714285714,4327.08571428571,86.9428571428571,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.3353721777445,58.1403733360952
8,3,82,1,0,233,0,4090,-326,0.03537803,6359,1311,140,2366.2,2144.68571428571,26.514286,7.37142857142857,3139.2,89.5714285714286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.1900980457927,68.3444319065376
15,7,120,0,0,242,0,4079,-281,0.1994294,4253,1253,136,1724.4,1886.71428571429,24.814285,7.37142857142857,2839,79.6285714285714,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54.2354568116357,124.448075955686
9,7,144,0,1,240,0,1988,-385,0.32439372,4321,1413,133,2084.94285714286,1969.68571428571,24.942858,7.08571428571429,3522.34285714286,78.4857142857143,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26.1966053727722,89.7923191652833
6,6,93.5,0,0,242,0,1031,-192,0.3184023,4253,1253,136,1715.57142857143,1874.91428571429,24.757143,6.17142857142857,2659.62857142857,81.2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.9613832189469,110.847834276948
21,1,112,0,0,239,0,2952,-98,0.38830242,4276,644,102,2298.68571428571,1917.51428571429,27.085714,7.97142857142857,3408.62857142857,89.0285714285714,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.6908698619084,106.59206237117
4,6,58,0,0,234,0,8121,-358,0.053067047,5196,1159,150,1928.6,2156.4,25.342857,8.17142857142857,2679.02857142857,84.3428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.00404832444926,53.9226267237497
8,4,47,0,1,235,0,1789,-423,0.21626249,4620,1667,135,1808.85714285714,2223.28571428571,25,9.45714285714286,2816.31428571429,86.5142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.2413718966267,52.8686013992846
4,5,26.5,0,0,236,0,9630,-434,0,3915,1780,156,1745,2209.11428571429,23.971428,8.88571428571429,3037.74285714286,81.7714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.61657428025733,34.6590329909343
12,9,164,0,0,242,0,974,-171,0.9483595,5600,800,141,1879.65714285714,1869.48571428571,24.6,5.82857142857143,3166.77142857143,79.7428571428571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.6774074467973,131.741446501294
3,7,40,0,0,235,0,2907,-435,0.22310984,3915,1780,156,1705.65714285714,2223.57142857143,23.985714,8.85714285714286,2273.6,79.9428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.39830570730376,46.8402597630499
2,4,19.5,0,0,238,0,8187,-275,0.5694722,6029,1163,147,1931.14285714286,2258.85714285714,26.557142,7.11428571428571,4760.77142857143,96.3142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.81018097665154,43.9951872229973
8,2,54,0,0,241,0,2958,-688,0.29557773,4333,1656,149,1888.82857142857,2210.22857142857,27.3,10.6571428571429,4624.71428571429,91.6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17.5460663752328,65.5276590975414
11,3,56.5,0,0,238,0,805,-385,0.46990013,4624,1479,142,1947.85714285714,2099.62857142857,25.257143,10.6,1830.91428571429,79.7714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.3245090454672,72.1543558227728
8,5,58,1,0,238,0,2554,-154,0,7149,1030,123,2650.02857142857,1961.14285714286,26.557142,8.45714285714286,2456.82857142857,88.7142857142857,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.4866568641023,81.8034860577659
7,2,85.5,0,0,235,0,6822,-349,0.421398,5074,1323,127,1875.37142857143,2113.02857142857,25.785715,6.2,2703.97142857143,82.5428571428571,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.6229165545242,77.3829685323615
7,4,89,0,0,231,0,7963,-354,0.019115549,4493,1184,142,2263.97142857143,2267.34285714286,26.028572,7.45714285714286,4644.05714285714,92.8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.9428081817013,63.8149030136704
3,6,29,0,0,235,0,2384,-438,0.3235378,3915,1780,156,1721.17142857143,2224.05714285714,24.171429,8.91428571428571,3454.82857142857,82.6857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.29271353107641,45.0990287360579
13,4,85.5,0,0,233,0,6840,-359,0.019400856,4377,1443,152,1901.25714285714,2153.88571428571,25.571428,8.4,2328.17142857143,83.2571428571429,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.2610833939415,58.0876528701326
19,0,108.5,0,0,243,0,2418,-25,0.1400856,4460,505,101,2412.08571428571,1881.57142857143,26.72857,5.91428571428571,852.171428571429,88.8285714285714,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.2937139890802,116.877565413266
8,2,177,0,0,243,0,1923,-284,0.3968616,4405,795,109,1924.88571428571,1879.25714285714,25.657143,7,3477.57142857143,79.6571428571429,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.9865749932884,96.162593219316
3,13,80,0,0,242,0,3248,-224,0.114978604,4760,1009,119,2246.88571428571,1942.17142857143,25.485714,6.02857142857143,2954.97142857143,79.7428571428571,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.12833245655598,75.3775576464115
1,5,75,0,0,242,0,963,-224,0.7894437,4760,1009,119,2231.28571428571,1937.48571428571,25.542856,6.05714285714286,2939.8,79.9142857142857,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.12150304280473,89.0109189562413
1,4,55,0,0,231,0,4249,-614,0.24935806,4872,1379,147,1694.88571428571,2247.28571428571,25.985714,8.02857142857143,4017.74285714286,87.8857142857143,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0250710863136,55.6772450041143
6,2,132.5,1,0,241,0,930,-381,0.5583452,4169,1534,134,2057.57142857143,1952.57142857143,24.857143,6.28571428571429,3362.02857142857,77.7714285714286,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.7555267986633,98.801532508074
17,6,157.5,0,0,238,0,3766,-313,0.21626249,5080,1310,133,1795.57142857143,2018.65714285714,25.27143,5.94285714285714,2447.11428571429,80.6285714285714,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,44.7168307650785,99.7069671891929
7,5,92,0,0,231,0,6276,-515,0.003994294,4872,1379,147,1970.02857142857,2246.05714285714,25.685715,7.34285714285714,3135.4,89.4857142857143,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.5969512111151,66.0914207623561
9,0,112,1,0,236,0,7930,-249,0,5717,1215,141,1980.65714285714,2051.65714285714,25.214285,6.62857142857143,2311.37142857143,82,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0335693628404,86.9493072991353
4,4,80.5,0,0,232,0,7068,-400,0.2636234,5373,1308,144,1871.28571428571,2174.45714285714,26.071428,7.82857142857143,3578.34285714286,87.7428571428571,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.18938516420506,54.196015361733
3,3,78,0,0,231,0,3719,-387,0.13723253,4631,1059,153,2187.11428571429,2268.2,25.9,6.97142857142857,2919.31428571429,92.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.90310385597054,62.8060366274291
9,0,73.5,0,0,238,0,6234,-165,0.24736091,5891,1187,130,2314.77142857143,2240.22857142857,26.814285,7.82857142857143,4881.82857142857,100.571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17.0500310271158,57.491419407502
7,7,160,0,0,243,0,1905,-131,0.3021398,5169,960,129,2198.54285714286,1859.4,24.385714,5.37142857142857,3172.08571428571,79,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.4527239749471,98.019116879176
5,4,127,0,0,242,0,2205,-192,0.019115549,4253,1253,136,1715.57142857143,1874.91428571429,24.757143,6.17142857142857,2659.62857142857,81.2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.857654169291,108.306752932568
14,4,66.5,0,0,234,0,3327,-456,0.0057061343,3841,1887,156,1639.34285714286,2246.37142857143,24.471428,9.28571428571429,1986.91428571429,79.6285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.1596354005543,64.3887090388722
6,0,64,0,0,240,0,7107,-431,0.079029955,1706,618,55,1490.08571428571,2067.02857142857,25.185715,9.11428571428571,3121.74285714286,88.7428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.21222098918384,24.3785936397077
5,2,95,0,0,231,0,5992,-450,0.040798858,5373,1308,144,1757.77142857143,2180.14285714286,26.171429,8.28571428571429,3648.77142857143,87.2285714285714,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.6390488608362,71.3119993275322
8,2,24.5,0,0,233,0,5126,-329,0.19029957,5649,1201,148,1908.25714285714,2152.28571428571,25.242857,7.74285714285714,2320.88571428571,84.2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.8560875883725,54.126986079803
3,5,38.5,0,0,236,0,7792,-430,0.11697575,3915,1780,156,1738.4,2221.22857142857,23.7,8.65714285714286,2913.34285714286,81.2857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.44223349234827,34.9043872185672
